effective_nonzero_recurrent_density_offdiag,method,post_rec_weight_abs_mean,post_rec_weight_abs_mean_nz,post_rec_weight_abs_std,post_rec_weight_abs_std_nz,post_rec_weight_nz_count,pre_rec_weight_abs_mean,pre_rec_weight_abs_mean_nz,pre_rec_weight_abs_std,pre_rec_weight_abs_std_nz,pre_rec_weight_nz_count,pruning_pct,pruning_seed,run_id,source_model_label,source_network_seed,strategy,task_short
0.1999984711350293,S-NP mask,0.025594824925065,0.1282255351543426,0.0535686165094375,0.0348753929138183,52326.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,1.0,taskpres_ctxdlydm1intseq_netseed2_snp_p80_pruneseed1,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,simulation_noise_prune_mask_only,ctxdlydm1intseq
0.1999984711350293,S-NP mask,0.0256007127463817,0.1282550543546676,0.0535761080682277,0.0348461531102657,52326.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,2.0,taskpres_ctxdlydm1intseq_netseed2_snp_p80_pruneseed2,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,simulation_noise_prune_mask_only,ctxdlydm1intseq
0.1997118089530332,S-NP rescale,0.0619718953967094,0.3109138607978821,0.1269718557596206,0.0590259060263633,52251.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,0.0,taskpres_rescale_completion_ctxdlydm1intseq_netseed2_snp_rescale_p80_pruneseed0,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,simulation_noise_prune_rescale,ctxdlydm1intseq
0.2002086900684931,S-NP rescale,0.0622358694672584,0.311463326215744,0.1272965520620346,0.0589134022593498,52381.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,1.0,taskpres_rescale_completion_ctxdlydm1intseq_netseed2_snp_rescale_p80_pruneseed1,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,simulation_noise_prune_rescale,ctxdlydm1intseq
0.1998494068003914,S-NP rescale,0.0621586889028549,0.3116362988948822,0.1272701621055603,0.0588372759521007,52287.0,0.0620236508548259,0.0621450319886207,0.0449291057884693,0.0448891073465347,261632.0,80,2.0,taskpres_rescale_completion_ctxdlydm1intseq_netseed2_snp_rescale_p80_pruneseed2,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,simulation_noise_prune_rescale,ctxdlydm1intseq
0.199971715998043,Random,0.0124831497669219,0.0625467374920845,0.0323590077459812,0.0459913052618503,52319.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,0.0,taskpres_ctxdlydm2intseq_netseed0_random_p80_pruneseed0,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,random_unstructured,ctxdlydm2intseq
0.199971715998043,Random,0.0125819379463791,0.0630417168140411,0.0325020030140876,0.0459555760025978,52319.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,1.0,taskpres_ctxdlydm2intseq_netseed0_random_p80_pruneseed1,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,random_unstructured,ctxdlydm2intseq
0.1999831824853229,Random,0.0125359427183866,0.0628076568245887,0.0324923396110534,0.0461745299398899,52322.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,2.0,taskpres_ctxdlydm2intseq_netseed0_random_p80_pruneseed2,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,random_unstructured,ctxdlydm2intseq
0.2003921538649706,Magnitude,0.026918563991785,0.1345923095941543,0.0557694472372531,0.0325428880751132,52429.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,0.0,taskpres_ctxdlydm2intseq_netseed0_magnitude_p80_pruneseed0,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,l1_unstructured,ctxdlydm2intseq
0.2003921538649706,OBS compensated,0.0285233668982982,0.1426162868738174,0.0610720515251159,0.0487585365772247,52429.0,0.0627372339367866,0.0628600046038627,0.0460638701915741,0.0460251569747924,261632.0,80,0.0,taskpres_obs_compensated_ctxdlydm2intseq_netseed0_p80_pruneseed0,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,obs_compensated,ctxdlydm2intseq
