abs_max_nonzero,abs_mean_all_offdiag,abs_mean_nonzero,abs_median_nonzero,abs_q90_nonzero,abs_q999_nonzero,abs_q99_nonzero,abs_std_all_offdiag,abs_std_nonzero,log10_abs_mean_nonzero,log10_abs_median_nonzero,log10_abs_q10_nonzero,log10_abs_q90_nonzero,log10_abs_q99_nonzero,log10_abs_std_nonzero,method,nonzero_count,nonzero_density_offdiag,offdiag_count,phase,pruning_pct,pruning_seed,run_id,signed_mean_all_offdiag,signed_std_all_offdiag,source_model_label,source_network_seed,strategy,task_short,zero_count
0.5267032384872437,0.06231154503672187,0.3414748890085798,0.3934801518917084,0.4584991276264191,0.49184354901313776,0.47937115669250485,0.14187131679901147,0.12236718793784587,-0.5111831947175501,-0.40507716963750967,-0.8470424353268685,-0.3386614863132583,-0.3193281006032214,0.22525914893828403,L-NP rescale,47742,0.18247767857142858,261632,post,80,2,taskpres_ctxdlydm1intseq_netseed2_vnp_rescale_p80_pruneseed2,0.00024941725907104596,0.15495204731199833,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,ctxdlydm1intseq,213890
0.4861200451850891,0.06286000665179273,0.06286000665179273,0.054738448932766914,0.1256548225879669,0.2724686501324186,0.19856108814477927,0.0460251561129873,0.0460251561129873,-1.3714317525622224,-1.2617075129084456,-1.9855184883571442,-0.9008208386843608,-0.7021058564077722,0.4745443781843322,Unpruned baseline,261632,1.0,261632,pre,80,0,baseline_ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0.00010983831391164918,0.07790817265879794,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,none,ctxdlydm2intseq,0
0.4861200451850891,0.06269263951129503,0.3263964471896034,0.37460312247276306,0.4056188941001892,0.4319217972755432,0.42124911785125724,0.1353877164602144,0.09673963451535073,-0.5146505248504691,-0.42642860692063417,-0.81186964142285,-0.39188182336842525,-0.3754609957975901,0.17447478961340498,L-NP rescale,50253,0.19207512842465754,261632,post,80,0,taskpres_ctxdlydm2intseq_netseed0_vnp_rescale_p80_pruneseed0,-0.00015802881479379038,0.14919844450964725,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,noise_prune,ctxdlydm2intseq,211379
0.4861200451850891,0.06289044707108127,0.3268669113033857,0.37462836503982544,0.40588757991790775,0.4318501155376428,0.4215199548006058,0.13562116363478796,0.09649433296958781,-0.513812091754424,-0.4263993430475292,-0.8094753909406432,-0.3915942378091483,-0.3751818610195677,0.17384099895144653,L-NP rescale,50339,0.19240383439334638,261632,post,80,1,taskpres_ctxdlydm2intseq_netseed0_vnp_rescale_p80_pruneseed1,0.00014887877304319735,0.1494934319412239,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,noise_prune,ctxdlydm2intseq,211293
0.4861200451850891,0.06263198567744697,0.3271025965498604,0.3749512583017349,0.40564683079719543,0.43176094412803623,0.42131601721048356,0.13543742806236528,0.09638936557924023,-0.5134661200570955,-0.4260251846094081,-0.8087696706413756,-0.39185191269166775,-0.37539202994536647,0.17385135708369512,L-NP rescale,50096,0.19147504892367906,261632,post,80,2,taskpres_ctxdlydm2intseq_netseed0_vnp_rescale_p80_pruneseed2,0.00015533586985426144,0.14921809012588194,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,noise_prune,ctxdlydm2intseq,211536
0.4331549108028412,0.06310624575937089,0.06310624575937089,0.05474068038165569,0.12644477933645248,0.2706628406345854,0.19900772511959078,0.04626211127837656,0.04626211127837656,-1.3685480601543785,-1.2616898089689659,-1.9761170409477475,-0.8980990971396454,-0.7011300648146346,0.4706722235166505,Unpruned baseline,261632,1.0,261632,pre,80,0,baseline_ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,3.7158547037149824e-05,0.0782469156773441,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,none,ctxdlydm2intseq,0
0.4331549108028412,0.06289900006401059,0.31578284084100355,0.32388582825660706,0.3310184419155121,0.34172541141510004,0.33652503490448,0.1265502889011033,0.023375262239415887,-0.5019647127198681,-0.48960805428869103,-0.5536553255108103,-0.4801478098528571,-0.472982622034387,0.03542861079934232,L-NP rescale,52113,0.19918435053816047,261632,post,80,0,taskpres_ctxdlydm2intseq_netseed1_vnp_rescale_p80_pruneseed0,-0.00017896826425020505,0.14131959453793203,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,noise_prune,ctxdlydm2intseq,209519
0.4331549108028412,0.06317577287086573,0.31583299208450233,0.32390928268432617,0.3309967041015625,0.34159250238537797,0.33626480370759965,0.12677174698246949,0.02337144313041913,-0.5018970870543001,-0.4895766056768729,-0.553125117540819,-0.4801763306915517,-0.4733185872074648,0.03546275700398247,L-NP rescale,52334,0.20002904843444227,261632,post,80,1,taskpres_ctxdlydm2intseq_netseed1_vnp_rescale_p80_pruneseed1,0.0003838040810711718,0.14164076674900425,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,noise_prune,ctxdlydm2intseq,209298
0.4331549108028412,0.06311707855050758,0.3158775679124374,0.3238909989595413,0.3309794068336487,0.3412213118076324,0.33622186124324793,0.12673421966192003,0.02325497954515501,-0.5018213241555848,-0.48960112101306563,-0.5522820584927114,-0.480199026697794,-0.47337405204319344,0.035267809796230135,L-NP rescale,52278,0.19981500733855187,261632,post,80,2,taskpres_ctxdlydm2intseq_netseed1_vnp_rescale_p80_pruneseed2,1.5844689778265508e-05,0.14158152346620848,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,noise_prune,ctxdlydm2intseq,209354
0.5676171779632568,0.06056998285799605,0.06056998285799605,0.05354254133999348,0.11952524110674857,0.2518273074626932,0.18287955179810525,0.043194360048171704,0.043194360048171704,-1.3815575529171529,-1.271301019333929,-1.9882888007123465,-0.9225403715780472,-0.7378348513320327,0.4658871346830193,Unpruned baseline,261632,1.0,261632,pre,80,0,baseline_ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,4.6364253504021735e-05,0.0743940415204405,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,none,ctxdlydm2intseq,0
0.7111995816230774,0.060424200382331324,0.40339128334856106,0.4535776525735855,0.6363668441772461,0.6904063917398455,0.6717580103874207,0.16414169678633725,0.20375935125568453,-0.4889958401304799,-0.3433483509571431,-1.0189288528726939,-0.19629245593618216,-0.172787146127031,0.33633080844144636,L-NP rescale,39190,0.14979054549902152,261632,post,80,0,taskpres_ctxdlydm2intseq_netseed2_vnp_rescale_p80_pruneseed0,0.00013383786805249627,0.1749101560892537,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,ctxdlydm2intseq,222442
0.7111995816230774,0.0609716165459819,0.4055453407946698,0.45642098784446716,0.6371095180511475,0.6896364860534668,0.6722103953361511,0.16507416524836144,0.20373108671215334,-0.48651306788972737,-0.3406343934048567,-1.0198915870495158,-0.19578590677274632,-0.17249477570733326,0.3368358281218252,L-NP rescale,39335,0.15034475905088063,261632,post,80,1,taskpres_ctxdlydm2intseq_netseed2_vnp_rescale_p80_pruneseed1,-0.0003786124897774306,0.17597407396902587,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,ctxdlydm2intseq,222297
0.7110254168510437,0.060680531630907475,0.40512322271250345,0.45649851858615875,0.6370237350463868,0.6899787846207621,0.6724371910095215,0.16471415060867856,0.20394141963112902,-0.48688759026663553,-0.3405606274855173,-1.0175758113530307,-0.1958443858659747,-0.17234827470380124,0.33616635235607795,L-NP rescale,39188,0.1497829011741683,261632,post,80,2,taskpres_ctxdlydm2intseq_netseed2_vnp_rescale_p80_pruneseed2,-0.000621770031741602,0.17553487326390627,ctxdlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,noise_prune,ctxdlydm2intseq,222444
0.4983336925506592,0.062443999331214944,0.062443999331214944,0.05456508323550224,0.12426195889711378,0.2762153970599177,0.1946334029734135,0.04548931430782615,0.04548931430782615,-1.372359413152429,-1.263085178005418,-1.9795831302806863,-0.9056618043490124,-0.710782624504675,0.4713487713934623,Unpruned baseline,261632,1.0,261632,pre,80,0,baseline_dlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0.00012677583947350043,0.07725616283869848,dlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,none,dlydm1intseq,0
