method_family,method,amount,task,source_model_label,pruning_seed,score_batch_seed,log10_rescale_left,log10_rescale_right,rescale_left,rescale_right,bin_width_log10,count
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,51829
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,57001
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.8,1.0,6.309573444801933,10.0,0.2,43440
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.0,1.2,10.0,15.848931924611133,0.2,29412
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,19090
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,12199
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7461
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.8,2.0,63.09573444801933,100.0,0.2,4937
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.0,2.2,100.0,158.48931924611142,0.2,3060
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1952
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1210
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,748
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,493
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.0,3.2,1000.0,1584.893192461114,0.2,311
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,198
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,127
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,75
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,47
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,4.0,4.2,10000.0,15848.93192461114,0.2,31
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,4.2,4.4,15848.93192461114,25118.864315095823,0.2,14
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,15
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,9
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,11
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,5.0,5.2,100000.0,158489.3192461114,0.2,2
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,5.2,5.4,158489.3192461114,251188.6431509582,0.2,2
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,1
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,5.6000000000000005,5.800000000000001,398107.17055349774,630957.3444801943,0.2,1
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,5.800000000000001,6.000000000000001,630957.3444801943,1000000.0000000021,0.2,2
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,7.0,7.2,10000000.0,15848931.924611142,0.2,1
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,0.0,0.2,1.0,1.5848931924611136,0.2,4703
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,23264
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,51821
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,56997
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,0.8,1.0,6.309573444801933,10.0,0.2,43461
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,1.0,1.2,10.0,15.848931924611133,0.2,29439
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,19023
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,12216
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7457
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,1.8,2.0,63.09573444801933,100.0,0.2,4951
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,2.0,2.2,100.0,158.48931924611142,0.2,3059
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1945
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1207
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,748
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,494
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,3.0,3.2,1000.0,1584.893192461114,0.2,316
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,191
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,129
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,76
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,46
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,4.0,4.2,10000.0,15848.93192461114,0.2,30
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,4.2,4.4,15848.93192461114,25118.864315095823,0.2,14
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,16
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,9
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,11
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,5.0,5.2,100000.0,158489.3192461114,0.2,2
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,5.2,5.4,158489.3192461114,251188.6431509582,0.2,2
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,1
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,5.6000000000000005,5.800000000000001,398107.17055349774,630957.3444801943,0.2,1
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,5.800000000000001,6.000000000000001,630957.3444801943,1000000.0000000021,0.2,2
S-NP,S-NP rescale,0.8,modcog:dlydm2intseq,dlydm2intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,2,100002,7.0,7.2,10000000.0,15848931.924611142,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,0.0,0.2,1.0,1.5848931924611136,0.2,2989
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,21627
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,58172
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,59956
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,0.8,1.0,6.309573444801933,10.0,0.2,42787
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,1.0,1.2,10.0,15.848931924611133,0.2,27744
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,17950
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,11144
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7033
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,1.8,2.0,63.09573444801933,100.0,0.2,4530
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,2.0,2.2,100.0,158.48931924611142,0.2,2864
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1768
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1130
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,732
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,415
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,3.0,3.2,1000.0,1584.893192461114,0.2,299
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,171
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,112
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,67
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,43
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,4.0,4.2,10000.0,15848.93192461114,0.2,41
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,4.2,4.4,15848.93192461114,25118.864315095823,0.2,26
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,9
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,10
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,2
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,5.0,5.2,100000.0,158489.3192461114,0.2,4
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,5.2,5.4,158489.3192461114,251188.6431509582,0.2,3
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,3
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,0,100000,7.2,7.4,15848931.924611142,25118864.315095823,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,0.0,0.2,1.0,1.5848931924611136,0.2,2982
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,21677
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,58128
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,60022
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,0.8,1.0,6.309573444801933,10.0,0.2,42761
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,1.0,1.2,10.0,15.848931924611133,0.2,27721
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,17909
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,11178
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7015
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,1.8,2.0,63.09573444801933,100.0,0.2,4542
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,2.0,2.2,100.0,158.48931924611142,0.2,2866
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1756
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1138
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,733
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,414
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,3.0,3.2,1000.0,1584.893192461114,0.2,298
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,172
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,110
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,68
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,44
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,4.0,4.2,10000.0,15848.93192461114,0.2,40
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,4.2,4.4,15848.93192461114,25118.864315095823,0.2,25
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,10
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,10
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,2
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,5.0,5.2,100000.0,158489.3192461114,0.2,4
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,5.2,5.4,158489.3192461114,251188.6431509582,0.2,3
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,3
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,1,100001,7.2,7.4,15848931.924611142,25118864.315095823,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,0.0,0.2,1.0,1.5848931924611136,0.2,2969
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,21698
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,58088
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,60007
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,0.8,1.0,6.309573444801933,10.0,0.2,42772
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,1.0,1.2,10.0,15.848931924611133,0.2,27720
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,17964
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,11160
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7016
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,1.8,2.0,63.09573444801933,100.0,0.2,4531
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,2.0,2.2,100.0,158.48931924611142,0.2,2883
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1751
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1137
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,729
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,415
