dataset,metric,unit,pruning_pct,method,n,mean,median,sd,sem,min,max,range
main_h512,post_rec_linear_rho,task_network_cell,70,S-NP rescale,24,1.1896186619997025,1.141876737276713,0.08758285512146442,0.01787777543864102,1.1202537616093953,1.4173896710077922,0.29713590939839696
main_h512,post_rec_linear_rho,task_network_cell,80,Baseline,24,1.1485160638888676,1.0886936783790588,0.116748702775316,0.023831229160948212,1.027032732963562,1.411774754524231,0.38474202156066895
main_h512,post_rec_linear_rho,task_network_cell,80,L-NP mask,24,1.1271400700012844,1.1055090427398682,0.07527003480122282,0.015364431515377348,1.0289729833602903,1.317111253738403,0.2881382703781128
main_h512,post_rec_linear_rho,task_network_cell,80,L-NP rescale,24,1.2379856705665588,1.2096892197926838,0.06286180300523667,0.012831611806182,1.1881585915883381,1.4145824511845906,0.22642385959625244
main_h512,post_rec_linear_rho,task_network_cell,80,Magnitude,24,1.1158055017391841,1.0765973329544067,0.07962517396293045,0.016253420574127028,1.021977186203003,1.2935576438903809,0.27158045768737793
main_h512,post_rec_linear_rho,task_network_cell,80,OBS compensated,24,1.1243184208869934,1.1038846373558044,0.06388036546509335,0.013039524997665577,1.0311721563339231,1.278550386428833,0.2473782300949099
main_h512,post_rec_linear_rho,task_network_cell,80,Random,24,0.9765605868564711,0.9756436447302501,0.004424037465197483,0.0009030528660574774,0.9712327718734741,0.9905058145523071,0.019273042678833008
main_h512,post_rec_linear_rho,task_network_cell,80,S-NP mask,24,1.0935600979460611,1.072486380736033,0.06985523032573858,0.014259139180221089,1.005881667137146,1.2824813524882,0.27659968535105395
main_h512,post_rec_linear_rho,task_network_cell,80,S-NP rescale,24,1.232920582095782,1.2018996079762778,0.06437701334047333,0.013140902820708771,1.1880528529485066,1.4228522380193074,0.23479938507080078
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,L-NP mask,8,0.9923204705946532,0.994251530694422,0.011316785799124198,0.004001087989898172,0.9737942750884875,1.0088458228416366,0.035051547753149115
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,L-NP rescale,8,1.0094456521094177,1.0065476006493732,0.009578844952618635,0.003386633110965585,0.9998731955092474,1.0268181765737359,0.026944981064488505
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,Magnitude,8,0.993093940389473,0.9941462347183809,0.008581275451692334,0.003033939031560651,0.9805421924736054,1.00466650201526,0.024124309541654676
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,OBS compensated,8,0.9948396695853656,0.998720788277742,0.01254699671863731,0.004436033231636901,0.965333045741556,1.0052273881563287,0.03989434241477274
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,Random,8,0.9069457513052972,0.93251366491848,0.0599911984949735,0.021210091633651982,0.8200423463212595,0.9721051146283154,0.1520627683070559
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,S-NP mask,8,0.9807639341437717,0.9906531425824587,0.020761850820270034,0.007340422752498212,0.9501041215213911,0.999839026187883,0.049734904666491886
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,50,S-NP rescale,8,1.0080416296310666,1.0048353344567795,0.010119526580597043,0.003577792933768842,0.9984482133420188,1.027065611865399,0.028617398523380078
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,L-NP mask,8,0.9886231962297131,0.9934545884374012,0.017598223190722205,0.006221911477497016,0.9621910859533972,1.0125197121510443,0.05032862619764711
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,L-NP rescale,8,1.0204619853920902,1.0196832000762652,0.01886907739275416,0.006671226289575123,0.9992206143066337,1.0542788893095032,0.05505827500286953
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,Magnitude,8,0.9888289448057013,0.9945326280427919,0.014543018865325415,0.005141733629297745,0.9651664232287845,1.0042216851510004,0.03905526192221587
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,OBS compensated,8,0.9902622216390038,0.9997061070922643,0.022113691583718058,0.007818370637957461,0.9378988094092829,1.0047259972197715,0.06682718781048858
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,Random,8,0.8905546930401219,0.9217774628659372,0.06827708784389198,0.024139595907042805,0.7858784849412387,0.9642065173694029,0.1783280324281642
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,S-NP mask,8,0.9718266422071439,0.9858836833068895,0.03110412129119187,0.010996967543925321,0.9267699724322801,0.9989259100536011,0.072155937621321
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,60,S-NP rescale,8,1.0187930008163812,1.0173428671192541,0.01905859341572814,0.0067382303220693265,0.9982888398877222,1.0526786017004615,0.054389761812739246
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,L-NP mask,8,0.9856056859445864,0.9950767201287112,0.027755190801719332,0.009812941814511113,0.9464947497616816,1.0196606201720733,0.07316587041039169
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,L-NP rescale,8,1.0424285295478597,1.0522187556899754,0.03504015652727106,0.012388566147135717,0.9999337978264204,1.0912688674203876,0.0913350695939672
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,Magnitude,8,0.9825162564830099,0.9901134789934675,0.02380868528360364,0.008417641407586246,0.946655262827712,1.0123054670940845,0.06565020426637258
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,OBS compensated,8,0.9869534839542887,1.0007607306878241,0.03579525454780335,0.012655533612525176,0.9054617095800349,1.0135264128430155,0.10806470326298057
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,Random,8,0.874826030884826,0.91076756477956,0.0764224647814474,0.02701942154097578,0.752165986509449,0.9552423027211806,0.2030763162117316
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,S-NP mask,8,0.9658516108372406,0.9924991789237526,0.04591814704228158,0.016234516576559156,0.897586548404405,1.0078632763088846,0.11027672790447962
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,70,S-NP rescale,8,1.0386484927476294,1.0441592276168865,0.03408479635851823,0.01205079532023539,0.9977403377006565,1.088201993371693,0.09046165567103659
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,L-NP mask,8,0.9850441429408867,1.0024167497053067,0.045916783071133976,0.01623403433993525,0.9257332285731964,1.044120545055023,0.11838731648182665
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,L-NP rescale,8,1.0836903414648038,1.115598203836984,0.06558177893058223,0.02318666030204587,1.0039524146538699,1.1553962946594831,0.15144388000561326
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,Magnitude,8,0.9745601963868911,0.9898849344255061,0.03692326880865676,0.013054346879087466,0.9222802728941647,1.0172055330028733,0.09492526010870861
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,OBS compensated,8,0.9835390649301303,1.0047497160377854,0.053760290119061194,0.019007132850872157,0.8673498750748821,1.0292316273445292,0.16188175226964707
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,Random,8,0.8579799723182129,0.8955322628625935,0.08059089952404613,0.028493185777688362,0.7188481900073135,0.9414470798096534,0.22259888980233988
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,S-NP mask,8,0.9564733527775663,0.9879135902001108,0.05673312837432713,0.020058189895706822,0.8747892655832675,1.0091929409280997,0.13440367534483222
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_mean,80,S-NP rescale,8,1.0788431444073099,1.100040570448058,0.061521817756631576,0.021751247263318566,1.0027016017909156,1.1562213664048995,0.15351976461398387
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,L-NP mask,24,0.9923204705946533,0.9949964363671038,0.012247485136092631,0.0025000074346456947,0.9660241413010572,1.025264060420238,0.05923991911918092
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,L-NP rescale,24,1.0094456521094175,1.0031435366280084,0.012576897973441846,0.0025672485484980285,0.9944069767801754,1.0382091031525433,0.04380212637236791
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,Magnitude,24,0.993093940389473,0.9944682153078772,0.009542560686349542,0.001947867043424934,0.9770138459362524,1.0094572370731334,0.032443391136880995
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,OBS compensated,24,0.9948396695853655,0.9989336396505282,0.012484184388667522,0.0025483234672545817,0.9582823125874868,1.0117843511718445,0.05350203858435776
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,Random,24,0.906945751305297,0.9342212448113761,0.05849473927705775,0.011940188655494106,0.808281301125365,0.9757731381396632,0.16749183701429815
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,S-NP mask,24,0.9807639341437717,0.990461418172922,0.02202880414337781,0.004496610816248627,0.9291631848549459,1.006100230185038,0.07693704533009205
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,50,S-NP rescale,24,1.0080416296310668,1.0059278628374757,0.011253230627665133,0.0022970560829699374,0.9912329106139289,1.0307116830859557,0.0394787724720268
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,L-NP mask,24,0.988623196229713,0.991732367950496,0.01877860542120723,0.0038331667802516413,0.9540939682085392,1.0362585480062096,0.08216457979767045
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,L-NP rescale,24,1.0204619853920902,1.0167217376850537,0.02387424030836084,0.004873308896005881,0.9838025315096374,1.0649162101287857,0.08111367861914831
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,Magnitude,24,0.9888289448057012,0.9931827859221842,0.015419850725139267,0.0031475638488730326,0.95954149453361,1.0082017323680048,0.04866023783439477
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,OBS compensated,24,0.9902622216390039,0.9980148253795649,0.02226184703497767,0.004544180497298826,0.9242754019023586,1.0072206277515694,0.08294522584921082
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,Random,24,0.8905546930401219,0.9228380489790078,0.06707064796856378,0.013690738686734866,0.7708335074894151,0.9680256324690838,0.19719212497966865
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,S-NP mask,24,0.9718266422071439,0.9800925184441005,0.03221092943475279,0.006575028437994976,0.8977612139522303,1.0072726711535138,0.10951145720128352
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,60,S-NP rescale,24,1.0187930008163812,1.0148526280175845,0.020169922446170704,0.004117168178718944,0.9900477436898377,1.0611986516354,0.07115090794556223
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,L-NP mask,24,0.9856056859445864,0.9926072549602908,0.028529092718565595,0.005823476665419724,0.9358857832723564,1.044043238541837,0.10815745526948062
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,L-NP rescale,24,1.0424285295478597,1.053445002454536,0.03752744709624173,0.007660258061256873,0.9968593644999935,1.095070881088397,0.09821151658840344
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,Magnitude,24,0.9825162564830098,0.988866546841112,0.025230798226698107,0.005150215121544085,0.9401275463817615,1.0313515949255,0.09122404854373856
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,OBS compensated,24,0.9869534839542885,0.9987222253233057,0.03713789071915697,0.0075807401987648,0.8743218530495805,1.026873341457837,0.1525514884082565
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,Random,24,0.8748260308848259,0.9094386046225507,0.07539690655581151,0.015390329103836838,0.7388728899847236,0.9604361388796194,0.22156324889489587
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,S-NP mask,24,0.9658516108372405,0.9904683388917725,0.04640848840759162,0.009473093027705642,0.8611230347596882,1.020750409736819,0.15962737497713075
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,70,S-NP rescale,24,1.0386484927476294,1.0443669235712503,0.03380952374056336,0.0069013401342411925,0.9890321597301074,1.0966739888474577,0.10764182911735032
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,L-NP mask,24,0.9850441429408866,0.998439246102471,0.046452232036486865,0.009482022158563226,0.909237567602554,1.0627273498554053,0.15348978225285126
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,L-NP rescale,24,1.0836903414648036,1.1128967900930902,0.06666788527565116,0.013608525096312768,0.9950603132511381,1.1786806923012647,0.18362037905012663
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,Magnitude,24,0.9745601963868911,0.9911751676288925,0.03869715242342889,0.00789902316134219,0.90719013638628,1.0336106115234232,0.12642047513714316
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,OBS compensated,24,0.9835390649301304,0.9997801433837354,0.05335089312985216,0.0108902054574912,0.8419905250331053,1.0408717603822,0.19888123534909463
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,Random,24,0.8579799723182129,0.8962046835762842,0.0794621957212193,0.01622015277984634,0.7016032914443978,0.9491577751016836,0.24755448365728583
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,S-NP mask,24,0.9564733527775665,0.9801918587071503,0.056343728258188654,0.011501115369882985,0.8500352336679734,1.029685603427949,0.1796503697599755
main_h512,post_rec_linear_rho_ratio_to_unpruned,task_network_cell,80,S-NP rescale,24,1.0788431444073099,1.1008677470840609,0.060180798740235436,0.01228435410222546,0.99334747950105,1.1671792777515961,0.17383179825054618
main_h512,sequence_retention,task_mean,50,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,sequence_retention,task_mean,50,L-NP mask,8,0.7819956104794148,0.7714992349256595,0.12714918294572036,0.04495402474162389,0.6406757315370387,0.9561461330046338,0.3154704014675951
main_h512,sequence_retention,task_mean,50,L-NP rescale,8,0.9126139180803963,0.8986533698033865,0.07730809447257082,0.02733253892108254,0.8012132429966278,0.9999666124125968,0.198753369415969
main_h512,sequence_retention,task_mean,50,Magnitude,8,0.7478755828171939,0.7444486221827171,0.10156405985348663,0.03590831772361839,0.6421211010208548,0.91046736212519,0.2683462611043351
main_h512,sequence_retention,task_mean,50,OBS compensated,8,0.930132171639402,0.9222192032338403,0.046047739331893205,0.01628033436994609,0.8851118225051136,1.016508045189378,0.13139622268426443
main_h512,sequence_retention,task_mean,50,Random,8,0.055379758253647486,0.07232070129902851,0.03447808261179946,0.012189843008556694,0.0,0.09062929974846666,0.09062929974846666
main_h512,sequence_retention,task_mean,50,S-NP mask,8,0.8751708163155654,0.8812001767430655,0.07025485020214503,0.024838840494590918,0.7309088928827595,0.948176264938558,0.2172673720557985
main_h512,sequence_retention,task_mean,50,S-NP rescale,8,0.9171891543674398,0.9044820964353928,0.05401599376484784,0.019097537741827087,0.8500883361862496,0.9941461527091273,0.14405781652287775
main_h512,sequence_retention,task_mean,60,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,sequence_retention,task_mean,60,L-NP mask,8,0.4388842814129761,0.36686354093362616,0.16989620845644937,0.0600673805487193,0.28955811957959443,0.7448479503728495,0.455289830793255
main_h512,sequence_retention,task_mean,60,L-NP rescale,8,0.7997991671220479,0.7599675718759716,0.14826792269862418,0.05242062678631999,0.630519396215183,0.9941206358343099,0.3636012396191268
main_h512,sequence_retention,task_mean,60,Magnitude,8,0.41642019819912857,0.35688583977903243,0.173327423733757,0.061280498343866854,0.223105458555072,0.7250809641027267,0.5019755055476547
main_h512,sequence_retention,task_mean,60,OBS compensated,8,0.7251308957179954,0.7319940104206666,0.09982230377342129,0.03529251395592484,0.593897474618562,0.8938934491400014,0.29999597452143933
main_h512,sequence_retention,task_mean,60,Random,8,0.06433457129679064,0.08502280176645763,0.046670493555501256,0.016500511237209,0.0021307327440064313,0.11154302432047292,0.10941229157646648
main_h512,sequence_retention,task_mean,60,S-NP mask,8,0.5818444804781049,0.5550669319661752,0.18078243578832145,0.06391624313267184,0.3301416837822106,0.8639247339780315,0.533783050195821
main_h512,sequence_retention,task_mean,60,S-NP rescale,8,0.8095279634034517,0.7718605757194525,0.12512525170504465,0.04423845698915534,0.6690254715852794,0.9894717652081318,0.3204462936228525
main_h512,sequence_retention,task_mean,70,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,sequence_retention,task_mean,70,L-NP mask,8,0.1913753374379383,0.13791856631394575,0.14748173991857205,0.052142669198806516,0.0031322048618844,0.43464424896233017,0.43151204410044575
main_h512,sequence_retention,task_mean,70,L-NP rescale,8,0.5808041980979108,0.479247153672522,0.26004476485567096,0.09193970832075306,0.2956667185304302,0.9828328630478455,0.6871661445174153
main_h512,sequence_retention,task_mean,70,Magnitude,8,0.188319762359754,0.14084420461667946,0.13999575729112565,0.049495974658950496,0.0038461667824456667,0.4211488678095721,0.41730270102712647
main_h512,sequence_retention,task_mean,70,OBS compensated,8,0.381701844673741,0.3294254981713312,0.1529781762201854,0.05408595288942187,0.2382787468438968,0.689266974321152,0.4509882274772552
main_h512,sequence_retention,task_mean,70,Random,8,0.07696377055817534,0.1018783017315178,0.04363455348050387,0.015427144330055678,0.008190673818584933,0.11472771603825328,0.10653704221966835
main_h512,sequence_retention,task_mean,70,S-NP mask,8,0.30266356199965844,0.25014207499397945,0.21033417408782232,0.07436436040638549,0.004260146834078456,0.6649235742237329,0.6606634273896544
main_h512,sequence_retention,task_mean,70,S-NP rescale,8,0.5964377786653615,0.5158615762270102,0.24568406882925695,0.08686243554933502,0.3139453750858334,0.9739486899474369,0.6600033148616035
main_h512,sequence_retention,task_mean,80,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,sequence_retention,task_mean,80,L-NP mask,8,0.0962769100310149,0.07997558787055492,0.0636959890569555,0.02251993289827868,7.373434988423707e-06,0.19347655963698873,0.19346918620200032
main_h512,sequence_retention,task_mean,80,L-NP rescale,8,0.3776866569550867,0.2194230144061171,0.34037853148025177,0.12034198389000238,0.09036389314963306,0.9406365834511717,0.8502726903015387
main_h512,sequence_retention,task_mean,80,Magnitude,8,0.08711283203347596,0.06923372771376096,0.06287836290696602,0.022230858400712174,7.373434988423707e-06,0.18654767229742894,0.18654029886244053
main_h512,sequence_retention,task_mean,80,OBS compensated,8,0.13732560057847804,0.09950101818803173,0.10913769740680927,0.03858600295972016,0.00016694405834299998,0.35219746426385434,0.35203052020551134
main_h512,sequence_retention,task_mean,80,Random,8,0.06294450827477685,0.07099260809494143,0.03569291795366651,0.012619352162686328,0.008180015588725421,0.10686457606591472,0.09868456047718929
main_h512,sequence_retention,task_mean,80,S-NP mask,8,0.146875214692957,0.11764691530588353,0.10277948375020046,0.03633803496330965,4.587915103903333e-05,0.32606249774134893,0.3260166185903099
main_h512,sequence_retention,task_mean,80,S-NP rescale,8,0.38180097205665736,0.22576943233989588,0.3212104026834883,0.11356502696257809,0.13255586843250125,0.9158149897654515,0.7832591213329503
main_h512,sequence_retention,task_network_cell,50,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,sequence_retention,task_network_cell,50,L-NP mask,24,0.7819956104794148,0.7493524526028148,0.16774718423913315,0.03424125059787639,0.5643488019463552,1.1605644501577657,0.5962156482114105
main_h512,sequence_retention,task_network_cell,50,L-NP rescale,24,0.9126139180803964,0.9310038461117658,0.10164444666392843,0.020748085792847044,0.613900151737519,1.082696427875813,0.4687962761382941
main_h512,sequence_retention,task_network_cell,50,Magnitude,24,0.747875582817194,0.7111321018345582,0.15159083155403147,0.030943348915964387,0.5454849183164712,1.0648767091270306,0.5193917908105594
main_h512,sequence_retention,task_network_cell,50,OBS compensated,24,0.9301321716394021,0.920215920381839,0.07691034725258461,0.015699258892424867,0.8309706860251317,1.1672315063690546,0.3362608203439229
main_h512,sequence_retention,task_network_cell,50,Random,24,0.05537975825364749,0.06698534033035208,0.0350327981286152,0.007151039973086388,0.0,0.1231584277979041,0.1231584277979041
main_h512,sequence_retention,task_network_cell,50,S-NP mask,24,0.8751708163155655,0.8891186404046775,0.08969717099826857,0.018309358359743972,0.7113729414689565,1.0651377040239958,0.3537647625550393
main_h512,sequence_retention,task_network_cell,50,S-NP rescale,24,0.9171891543674398,0.9222425948095305,0.06847218914163393,0.013976827080695168,0.7897285661636116,1.0203463226625715,0.23061775649895988
main_h512,sequence_retention,task_network_cell,60,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,sequence_retention,task_network_cell,60,L-NP mask,24,0.43888428141297614,0.3739256365215363,0.18419477408181734,0.0375986008156397,0.2303341925482632,0.8058382074085944,0.5755040148603312
main_h512,sequence_retention,task_network_cell,60,L-NP rescale,24,0.7997991671220479,0.807284717401062,0.17097153459551048,0.03489941835830019,0.4201951858577315,1.032262085621908,0.6120668997641765
main_h512,sequence_retention,task_network_cell,60,Magnitude,24,0.4164201981991287,0.348790753370044,0.18622772192486953,0.03801357455640383,0.1882266776526594,0.7863258820073177,0.5980992043546582
main_h512,sequence_retention,task_network_cell,60,OBS compensated,24,0.7251308957179954,0.7056387392612713,0.14940764371403759,0.03049770756424489,0.5183950105449104,1.0497954890732732,0.5314004785283628
main_h512,sequence_retention,task_network_cell,60,Random,24,0.06433457129679064,0.08419223794061399,0.04621665563881159,0.009433935327750944,7.746533426289155e-05,0.1448210042460363,0.1447435389117734
main_h512,sequence_retention,task_network_cell,60,S-NP mask,24,0.5818444804781049,0.5773071098236071,0.21220988190631235,0.04331716075389514,0.12702216454557505,0.97231845462544,0.845296290079865
main_h512,sequence_retention,task_network_cell,60,S-NP rescale,24,0.8095279634034518,0.7772645339250215,0.1412033980985028,0.028823022940701028,0.592560510989514,1.0635561528573096,0.47099564186779563
main_h512,sequence_retention,task_network_cell,70,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,sequence_retention,task_network_cell,70,L-NP mask,24,0.19137533743793833,0.145542762536448,0.1476526931913938,0.030139479788885894,0.0009154994049253,0.4839889966081777,0.4830734972032524
main_h512,sequence_retention,task_network_cell,70,L-NP rescale,24,0.5808041980979108,0.48470098882273516,0.25884158201176466,0.052835816678632366,0.20735592034685676,0.9995976105903196,0.7922416902434628
main_h512,sequence_retention,task_network_cell,70,Magnitude,24,0.18831976235975403,0.14086354177367386,0.13968896382901744,0.028513890339932384,0.002711286699202,0.4715339628116698,0.4688226761124678
main_h512,sequence_retention,task_network_cell,70,OBS compensated,24,0.38170184467374096,0.3187978609400614,0.19921576432972898,0.04066474761053184,0.1016345185529475,0.8546590818043425,0.753024563251395
main_h512,sequence_retention,task_network_cell,70,Random,24,0.07696377055817534,0.09419611345227825,0.04302057271474562,0.008781537632785606,0.006625367456634034,0.1429102878734758,0.13628492041684176
main_h512,sequence_retention,task_network_cell,70,S-NP mask,24,0.30266356199965844,0.24677379284345086,0.2261040779360159,0.04615330164214327,0.003615048932269367,0.8423365104875852,0.8387214615553158
main_h512,sequence_retention,task_network_cell,70,S-NP rescale,24,0.5964377786653615,0.4997942935279848,0.2506750661676368,0.05116883361242674,0.26807935267149763,0.9869917830658156,0.718912430394318
main_h512,sequence_retention,task_network_cell,80,Baseline,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0
main_h512,sequence_retention,task_network_cell,80,L-NP mask,24,0.0962769100310149,0.0763018120336133,0.06550113233553584,0.013370362649714885,0.0,0.2191901604946538,0.2191901604946538
main_h512,sequence_retention,task_network_cell,80,L-NP rescale,24,0.3776866569550867,0.21599258437961832,0.32707980099481215,0.0667648848006963,0.059584926654413,0.9694077219596008,0.9098227953051878
main_h512,sequence_retention,task_network_cell,80,Magnitude,24,0.08711283203347597,0.07529308323398705,0.06289451746522534,0.012838289617363911,0.0,0.216355275787406,0.216355275787406
main_h512,sequence_retention,task_network_cell,80,OBS compensated,24,0.13732560057847806,0.1078619375786551,0.12458389033128645,0.025430580123542545,0.0,0.47501535667548,0.47501535667548
main_h512,sequence_retention,task_network_cell,80,Random,24,0.06294450827477685,0.07215342865920057,0.035000186501871214,0.007144383152652649,0.006105697164280867,0.1104884330415473,0.10438273587726643
main_h512,sequence_retention,task_network_cell,80,S-NP mask,24,0.146875214692957,0.12134694002341664,0.11386354598722379,0.02324229899771878,0.0,0.4579213077672865,0.4579213077672865
main_h512,sequence_retention,task_network_cell,80,S-NP rescale,24,0.38180097205665736,0.22336746750440556,0.30992348945906545,0.06326286737312928,0.11138576093258863,0.9664734841403376,0.855087723207749
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,50,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,50,L-NP capped q50,8,0.4501528440285931,0.4467109867634268,0.02605877246973827,0.009213167361374622,0.40845114087301587,0.48030099953794303,0.07184985866492716
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,50,L-NP rescale,8,0.4501528440285931,0.4467109867634268,0.02605877246973827,0.009213167361374622,0.40845114087301587,0.48030099953794303,0.07184985866492716
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,50,S-NP capped q50,8,0.4659447982068113,0.4631966103364862,0.008471939703288092,0.0029952830069992784,0.455102756713416,0.4787054590671886,0.023602702353772598
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,50,S-NP rescale,8,0.4659447982068113,0.4631966103364862,0.008471939703288092,0.0029952830069992784,0.455102756713416,0.4787054590671886,0.023602702353772598
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,60,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,60,L-NP capped q50,8,0.3715627611810991,0.36964833557566856,0.02008795893850888,0.007102165992808275,0.33853741981952595,0.39411973051206783,0.05558231069254188
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,60,L-NP rescale,8,0.3715627611810991,0.36964833557566856,0.02008795893850888,0.007102165992808275,0.33853741981952595,0.39411973051206783,0.05558231069254188
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,60,S-NP capped q50,8,0.3862046160680311,0.38507161033648624,0.0053071683790622695,0.001876367374866874,0.37879965413676886,0.39346359262883235,0.014663938492063489
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,60,S-NP rescale,8,0.3862046160680311,0.38507161033648624,0.0053071683790622695,0.001876367374866874,0.37879965413676886,0.39346359262883235,0.014663938492063489
matched_q50_h512,effective_nonzero_recurrent_density_offdiag,task_mean,70,Baseline,8,1.0,1.0,0.0,0.0,1.0,1.0,0.0
